"","SWLmu","SWLlam","SWLlam_se","MTWLmu","MTWLlam","MTWLlam_se","muOff","state"
"1990",0.428877946801085,0.05717019252156,0.006976439367324,2.15239628868497,0.289326793979709,0.035274919779413,0.80582687,"WASouth"
"1991",1.15215672629787,0.031755058834306,0.004194280893525,1.95702758878056,0.208000798217812,0.028565179332362,1.265527576,"NSW"
"1992",0.430890158997695,0.0575971948271,0.007036638351777,2.12220692549782,0.278546368186994,0.03404941743158,0.80582687,"WASouth"
"1993",1.15108136809594,0.031092193771713,0.004109290543882,2.04540007074691,0.222455338214073,0.030435347442147,1.265527576,"NSW"
"1994",0.436059013218079,0.058772038143406,0.007172997441168,2.10394575712,0.26800894652734,0.032726285644129,0.80582687,"WASouth"
"1995",1.1507077521564,0.030832288269199,0.004062515926311,1.97188411791462,0.199950003530035,0.027220827688971,1.265527576,"NSW"
"1996",0.439604742298181,0.05823970791761,0.007154694900987,2.02388494009545,0.251716258038146,0.030578664170994,0.80582687,"WASouth"
"1997",1.15146746991518,0.03124191251308,0.004087086653245,2.04675109272938,0.217679958133671,0.029449441211585,1.265527576,"NSW"
"1998",0.443571616886374,0.057406933330676,0.007119135663092,2.02563815661377,0.252968816421284,0.030713978336018,0.80582687,"WASouth"
"1999",1.15213036278117,0.03184072674991,0.004130105710948,2.04981654624049,0.217889865405641,0.029477891357693,1.265527576,"NSW"
