"state","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WANorth",125.894737243652,-14.5121669769287,1,5.18,5.31,181823.08,32922.06,1966087.94,21918.03,4735.49,199741.8
"NT",136.789474487305,-13.7466697692871,1,2.61,3.62,349770.23,51075.78,5494361.09,193.4,90.71,559.83
NA,143.842102050781,-12.6194276809692,1,2.76,4.08,6833965122.28,296057055.13,525918774922.16,2382.63,723.38,13293.62
"QLDNorth",143.842102050781,-13.8999681472778,1,2.84,3.75,2064718862.29,86499941.94,186886152765.92,8875.88,2688.62,44847.78
"QLDNorth",142.315795898438,-10.6091165542603,1,3.08,3.76,1998050309.57,82686934.44,185931437196.31,66566.11,14867.04,518820.75
"WANorth",115.631576538086,-21.1209907531738,1,2.67,3.91,79522769.67,6447160.61,2558693415.2,102.06,46.72,332.23
"QLDNorth",149.578948974609,-22.1481990814209,1,4.94,5.92,153539.85,28201.21,1636129.61,250,108.17,832.4
"WANorth",116.684211730957,-20.5307750701904,1,4.7,6.16,4440781.89,494826.46,96286381.38,32.68,18.57,75.46
"WANorth",125,-14.410249710083,1,5.11,6.21,2984161.32,393188.1,48276615.65,80.88,40.32,224.13
"TAS",146.947372436523,-41.0038414001465,1,3.04,4.68,1303701.22,169453.95,23062862.07,106.14,55.59,259.8
NA,132,-36.9985275268555,1,2.53,5.99,3373110542.52,158898966.09,232915938938.22,25.45,16.14,47.99
NA,129.157897949219,-14.0531768798828,1,4.96,6.48,15007058308312,135846930404.63,13744237719321544,90.61,46.43,234.49
"QLDNorth",143.263153076172,-11.9509553909302,1,2.74,3.4,77129778193.57,1871590862.79,15257746877584.1,1153751.38,140456.95,23544071.77
"NT",136.473678588867,-11.4871845245361,1,3.08,3.52,140751094.21,7808785.58,9203194327.96,1697657.93,215319.93,30843535.39
"SA",134.789474487305,-34.6524314880371,1,2.75,5.91,44665.64,11448.14,277226.55,16.65,11.37,28.11
"QLDNorth",143.736846923828,-13.6444044113159,1,2.77,3.73,2038555200.15,99709157.66,136002444782.51,80701.82,14270.22,982182.29
"NSW",153.473678588867,-29.1159839630127,1,2.24,3.79,13073281677260.4,201666950112.05,4165738128690067,203.95,91.67,639.98
NA,145.315795898438,-15.427264213562,1,2.87,3.58,172058841.09,13011246.8,5979644592.18,30396.26,6535.41,271334.09
NA,151.052627563477,-17.4461059570312,1,3.56,5.67,5524770993.53,228221429.83,473718940112.92,38.08,21.11,91.19
"QLDNorth",144.210525512695,-9.36522960662842,1,3.09,4.27,968465077.26,46925252.31,69912623582.68,2465.82,838.17,10952.81
"QLDNorth",146.157897949219,-17.9474449157715,1,3.07,4.1,83439024.48,5882725.66,3511179878.64,958.14,318.2,4860
NA,125.578941345215,-11.0226573944092,1,4.98,5.89,192307922202.78,5291005467.25,27609123750374.2,6580.69,1834.81,39820.47
"WANorth",127.631576538086,-14.1552562713623,1,4.94,5.85,1217345009620702,7046782986165.38,1846866305667325952,510.76,185.9,2278.5
"QLDNorth",144.473678588867,-14.1552562713623,1,2.84,3.49,2601193152.59,133076787.59,156360339520.88,90537.49,15601.22,1149748.2
"WANorth",116.842102050781,-20.333517074585,1,4.7,6.35,4417435.62,476782.18,102056110.1,24.45,14.66,51.83
"NT",136.631576538086,-12.9786567687988,1,3.16,3.87,1811424.17,213005.83,38069904.21,3748.87,1022.72,25021.46
"SA",137.315795898438,-34.2619476318359,1,3.22,4.65,819.26,351.7,2537.83,29.88,19.17,54.49
NA,132.789474487305,-9.52097320556641,1,4.84,6.09,151482506517899,1642268271561.22,79175241090723440,1281.8,456.42,5472.77
"WANorth",122.157897949219,-17.6468105316162,1,6.19,6.96,1919468.21,251715.61,32357946.68,479.52,180.69,1998.57
NA,129.052627563477,-10.8676490783691,1,4.85,6.12,60440800175158.8,611032814496.59,38888908886613848,438.76,175.44,1629.37
"TAS",145.947357177734,-43.3430671691895,1,2.25,5.28,1759072.61,236447.68,28462122.28,36.54,22.01,74.02
"QLDNorth",143.842102050781,-9.1574592590332,1,3.11,4.17,143453377.77,9697797.82,6272825405.07,2995.66,1011.17,13298.65
"QLDNorth",139.842102050781,-16.6915149688721,1,4.03,5.15,2642.44,782.55,15370.71,50.96,28.26,118.35
"WANorth",126,-14.257287979126,1,5.13,5.38,1139764.86,159046.5,17730880.78,10895.54,2517.24,92575.48
NA,128.473678588867,-12.824764251709,1,4.87,6.82,861368488182,15251987296.66,260042477208074,41.91,23.97,93.02
"QLDNorth",151.263153076172,-21.8066101074219,1,3.81,5.5,245749551.77,17949605.37,8895099809.26,95.84,48.26,255.65
"QLDNorth",146.473678588867,-17.847282409668,1,3.04,4.25,1061082789.7,51692660.3,75189848400.56,667.49,235.86,3081.54
NA,115.368423461914,-20.6292953491211,1,2.58,4,2919184074820.22,46659529133.8,974848380557768,127.54,57.03,425.44
NA,147.684204101562,-38.2900199890137,1,2.04,3.63,1090077.05,167445.95,14164746.16,62.7,33.77,151.56
NA,123,-12.2082614898682,1,6.04,7.24,222198397385.6,5344179453.27,40923160750247.9,494.92,198.5,1806.92
"QLDNorth",143.736831665039,-13.4909381866455,1,2.78,3.68,1328265645.05,75008578.65,69445240659.02,306482.53,41193.5,5805745.15
NA,133.157897949219,-10.9709968566895,1,4.82,5.93,19797011059452880,92758631104089.7,36157041395897610240,1301.29,430.01,6458.53
NA,159.052627563477,-29.8945064544678,1,2.49,4.86,306254874393475,2483946771152.1,266450197601153984,65.45,35.11,158.92
NA,155.526321411133,-23.2646827697754,1,3.24,5.37,1939298704194736,14910689679294.8,1622139557943677952,72.59,37.91,184.45
"WANorth",125.684211730957,-13.9510526657104,1,5.07,6.03,33216152.44,2935031.82,966666026.25,149.2,67.96,469.67
"NSW",150.105270385742,-36.4079399108887,1,2.3,3.95,33547556295.55,896671403.38,5878921445572.79,91.04,47.46,227.56
"WANorth",119.105262756348,-19.5916023254395,1,4.64,6.25,298548410.07,19103984.68,13715822660.68,30.89,17.98,68.12
"VIC",141.052627563477,-38.124641418457,1,2.18,4.45,1042121.25,175037.46,11518437.5,157.16,77.14,423.13
"VIC",141.157897949219,-38.1660194396973,1,2.18,4.31,1131835.08,186418.93,12898595.08,198.64,94.83,554.29
"VIC",141.210510253906,-38.2073783874512,1,2.18,4.53,1144780.47,187430.81,13179356.41,130.01,65.47,337.92
"VIC",141.315780639648,-38.2900199890137,1,2.18,4.46,1304147.62,209277.38,15450141.85,157.38,77.46,421.41
"VIC",141.368423461914,-38.3725547790527,1,2.17,4.73,1996968.61,302497.02,25603103.67,99.03,51.77,244.45
"VIC",141.315795898438,-38.3725547790527,1,2.16,5.01,2719433.84,395683.14,36816702.71,69.5,38.32,158.98
"VIC",141.421051025391,-38.4138069152832,1,2.16,4.72,3101049.33,442783.61,43102788.83,101.58,52.9,252.1
"VIC",141.473663330078,-38.4138069152832,1,2.16,4.33,2304863.7,341686.51,30467115.1,185.42,88.44,521.02
"VIC",141.526321411133,-38.4550247192383,1,2.15,4.91,3612834.67,502210.61,52243110.91,78.01,42.08,184.56
"VIC",141.684204101562,-38.3313064575195,1,2.18,3.46,1030719.38,170777.8,11686353.39,1085.19,385.45,4722.95
"VIC",141.684204101562,-38.2900199890137,1,2.19,3.47,744591.35,129611.1,7871294.79,1069.73,380,4660.62
"VIC",141.736831665039,-38.2900199890137,1,2.19,3.48,688928.6,120890.82,7211035.06,1011.42,362.8,4342.41
"VIC",141.842086791992,-38.2900199890137,1,2.2,3.97,506265.32,91517.99,5115390.32,321.63,134.79,1116.64
"VIC",141.947357177734,-38.3313064575195,1,2.2,4.06,499206.59,90027.88,5070468.71,242.41,106.3,787.51
"VIC",142.052627563477,-38.3725700378418,1,2.2,4.42,591793.12,103436.54,6298456.63,121.61,60.2,328.73
"VIC",142.157897949219,-38.4138069152832,1,2.18,4.38,1305630.44,200599.6,16755602.7,132.64,65.5,357.72
"VIC",142.315795898438,-38.3725700378418,1,2.19,4.09,803418.62,129263.51,9772782.3,213.18,96.2,660.98
"VIC",142.368423461914,-38.3725700378418,1,2.2,4.25,618860.7,102815.55,7215587.24,139.1,67.71,384.36
"VIC",142.473663330078,-38.4138069152832,1,2.19,4.22,699241.24,113977.78,8379126.48,138.91,68.51,374.07
"VIC",142.578948974609,-38.4550247192383,1,2.19,4.44,687881.59,111046.88,8403626.02,112.02,57.23,286.38
"VIC",142.684204101562,-38.5373840332031,1,2.19,4.54,905541.49,138651.98,11992103.55,98.94,51.42,247.04
"VIC",142.736831665039,-38.5785293579102,1,2.18,4.69,947992.53,143606.33,12770116.78,83.75,44.54,202.63
"VIC",142.842102050781,-38.6196517944336,1,2.68,4.98,772516.79,120556.5,9979923.24,118.06,59.23,311.53
"VIC",142.947357177734,-38.6607475280762,1,2.69,5.16,682961.99,108973.12,8533780.22,86.11,45.09,214.3
"VIC",143.052627563477,-38.6607475280762,1,2.7,5,410043.78,71201.39,4526084.92,110.32,55.74,288.67
"VIC",143.105270385742,-38.7018203735352,1,2.7,5.17,457524.26,77669.69,5230070.16,83.79,44.09,206.97
"VIC",143.210510253906,-38.7839012145996,1,2.69,5.35,647291.21,102301.32,8267609.57,70.51,38.04,168.18
"VIC",143.263153076172,-38.7839012145996,1,2.69,5.22,510960.13,83717.34,6198464.46,84.78,44.36,211.55
"VIC",143.315780639648,-38.7839012145996,1,2.7,5.02,396644.48,67614.25,4544365.19,114.31,57.16,304.45
"VIC",143.421051025391,-38.8249015808105,1,2.7,4.93,362079.98,62445.1,4084161.41,133.74,65.13,370.57
"VIC",143.473678588867,-38.8249015808105,1,2.71,5.11,330932.78,57639.05,3687218.21,95.5,48.81,247.31
"VIC",143.473678588867,-38.8658714294434,1,2.69,5.1,648877.34,102709.46,8262208.49,98.58,50.22,256.22
"VIC",143.578948974609,-38.8658828735352,1,2.68,4.9,913680.6,137179.7,12552034.26,129.52,62.88,362.04
"VIC",143.631576538086,-38.8249015808105,1,2.68,3.96,902185.28,136805.99,12172800.05,576.32,232.22,2058.54
"VIC",143.684204101562,-38.7839012145996,1,2.68,3.95,790166.05,122731.98,10282914.15,602.85,240.63,2185.53
"VIC",143.736846923828,-38.7428741455078,1,2.68,3.78,891047.56,134479,12142370.24,753.25,288.16,2916.01
NA,143.842086791992,-38.7428741455078,1,2.68,4.23,879758.74,130364.39,12428565.31,408.99,169.83,1415.93
"VIC",143.947372436523,-38.6607475280762,1,2.67,3.78,1115914.51,154424.46,17673251.9,984.7,352.73,4249.74
"VIC",143.947372436523,-38.6196517944336,1,2.67,3.69,1242115.44,168513.6,20276377.46,1110.18,390.53,4917.42
"VIC",144.052627563477,-38.5373840332031,1,2.68,3.7,969964.24,133882.03,15613555.18,1205.95,422.28,5351.68
"VIC",144.157897949219,-38.4962158203125,1,2.69,3.55,643106.65,93175.52,9729807.9,1772.64,580.04,8717.78
"VIC",144.210525512695,-38.4550247192383,1,2.69,3.77,533174.84,78885.14,7859719.96,1352.82,467.39,6106.11
"VIC",144.263153076172,-38.4138069152832,1,2.7,3.54,481665.45,72019.02,7012730.12,2228.77,708.96,11371.52
"VIC",144.315795898438,-38.3725700378418,1,2.17,3.24,433399.28,65680.44,6198128.69,1597.64,534.5,7582.3
"VIC",144.473663330078,-38.3313064575195,1,2.41,3.45,285952.58,46429.7,3692398.87,1684.73,558.24,8114.36
"VIC",144.526321411133,-38.2900199890137,1,2.42,3.55,251142.16,41623.13,3147446.19,1585.87,529.35,7566.35
"VIC",144.57893371582,-38.2900199890137,1,2.42,3.61,208902.21,35762.4,2493238.74,1333.64,453.77,6216.73
"VIC",144.736846923828,-38.2073783874512,1,2.17,2.48,123107.48,22157.76,1390351.78,4121.69,1309.27,20069.74
"VIC",144.684204101562,-38.0832366943359,1,2.17,2.5,497506.02,71556.87,7806314.5,5212.59,1588.8,26999.05
"VIC",144.578948974609,-38.0418090820312,1,2.15,2.47,1442387.33,177634.94,28175792.99,7636.65,2186.98,43336.59
"VIC",144.631576538086,-38.0418090820312,1,2.16,2.49,892658.49,117711.78,15848768.23,6388.74,1880.7,34846.18
"VIC",144.736846923828,-38.000358581543,1,2.18,2.51,342322.75,51345.75,5101576.89,4915.52,1499.13,25543.3
"VIC",144.842102050781,-37.9588737487793,1,2.18,2.49,182769.12,29945.06,2409359.95,4377.15,1347.32,22541
"VIC",144.947357177734,-37.9173851013184,1,2.19,2.5,128521.59,22133.4,1580621.27,4096.43,1266.77,21013.68
"VIC",145.105255126953,-38.0418090820312,1,2.21,2.55,63381.36,12326.49,649136.99,2069.72,720.48,8897.66
"VIC",145.052627563477,-38.1660194396973,1,2.19,2.53,99450.41,18142.72,1113637.8,2493.35,847.9,11056.78
"VIC",145,-38.2073783874512,1,2.17,2.51,167113.08,28280.93,2079831.66,3053.86,1009.11,14095.81
"VIC",144.947357177734,-38.2900199890137,1,2.16,2.5,217957.56,35516.75,2859760.26,3642.5,1172.81,17440.58
"VIC",144.684204101562,-38.3725662231445,1,2.43,4.06,149449.5,27384.7,1603369.93,211.49,97.63,627.03
"VIC",144.789474487305,-38.4138069152832,1,2.19,3.89,112509.67,21742.62,1112653.35,140.5,69.42,376.73
"VIC",144.842102050781,-38.4962043762207,1,2.18,3.96,129868.09,23857.52,1402078.95,138.03,67.16,382.04
"VIC",144.894729614258,-38.5373840332031,1,2.18,4.09,138494.33,24986.08,1541442.56,125.17,61.28,345.06
"VIC",144.947357177734,-38.5373840332031,1,2.18,4.07,131304.62,23734.08,1462395.81,127.06,62,352.14
"VIC",145,-38.5373840332031,1,2.18,4.03,130407.03,23440.23,1469506.66,127.61,62.2,354.32
"VIC",145.210510253906,-38.5373840332031,1,3.09,4.46,121115.78,21598.02,1395487.25,301.92,128.33,1024.25
"VIC",145.105255126953,-38.5373840332031,1,3.09,4.61,122391.05,21984.81,1388493.74,213,95.87,663.96
"VIC",145.315780639648,-38.5373840332031,1,3.1,4.23,104286.97,18919,1176100.99,473.01,185.81,1809
"VIC",145.315780639648,-38.5785293579102,1,3.1,5.04,111110.71,20065.9,1257519.04,79.45,42.09,194.46
"VIC",145.421051025391,-38.5785293579102,1,3.11,5.05,84441.75,15896.91,900390.11,76.06,40.45,185.46
"VIC",145.473678588867,-38.6196517944336,1,3.11,4.98,83449.56,15752.56,885912.93,82.35,43.29,204.09
"VIC",145.578948974609,-38.7018203735352,1,3.1,5.32,116806.46,20961.77,1333035.82,50.22,28.71,109.84
"VIC",145.631576538086,-38.7018203735352,1,3.1,5.33,113933.6,20514.93,1294319.91,49.51,28.39,107.8
"VIC",145.684204101562,-38.7018203735352,1,3.1,5.25,106713.97,19421.02,1193386.72,53.53,30.32,118.61
"VIC",145.789474487305,-38.7018203735352,1,3.11,4.97,72496.4,14044.16,739622.5,80.64,42.69,197.49
"VIC",145.789474487305,-38.7428741455078,1,3.11,4.95,77136.81,14849.82,792650.69,84.06,44.19,208.02
"VIC",145.842102050781,-38.8248901367188,1,3.11,5.09,75484.98,14710.54,758384.73,62.51,34.58,143.27
"VIC",145.894729614258,-38.9068412780762,1,3.1,5.64,114307.69,21156.31,1228868.05,30.22,18.8,58.38
"VIC",146,-38.9068412780762,1,3.1,5.34,98530.48,18826.13,1006895.12,41.64,24.68,86.15
"VIC",146.052627563477,-38.8658828735352,1,3.1,5.27,90059.6,17597.32,887101.17,43.11,25.48,89.42
"VIC",146.105270385742,-38.8658828735352,1,3.11,5.15,72970.69,14787.16,680606.13,47.78,27.81,101.27
"VIC",146.157897949219,-38.9068374633789,1,3.12,5.17,58773.37,12339.46,520370.95,45.86,26.87,96.26
"VIC",146.263153076172,-38.9886817932129,1,3.14,5.12,38772.68,8723.17,309957.49,42.76,25.58,86.75
"VIC",146.263153076172,-39.070426940918,1,3.12,5.12,64727.05,13475.6,578163.28,45.53,26.94,93.88
"VIC",146.315780639648,-39.1112670898438,1,3.1,4.53,95512.21,18788.72,924191.4,150.53,73.7,408.6
"VIC",146.368423461914,-39.1520805358887,1,3.07,4.39,292113.29,48417.97,3615554.94,262.4,119.64,783.51
"VIC",146.473678588867,-39.1520690917969,1,3.04,4.67,758413.36,108998.53,11502455.95,123.68,63.94,306.84
"VIC",146.526321411133,-39.0295677185059,1,3.01,4.11,2321915.57,293578.91,41400563.05,245.43,117.09,675.46
"VIC",146.526321411133,-39.070426940918,1,3.02,4.33,1985587.06,252489.9,35443463.44,205.95,100.15,553.37
"VIC",146.473678588867,-38.9886817932129,1,3,4.13,3828712.02,460583.06,72353906,235.12,112.64,643.87
"VIC",146.473678588867,-38.9477729797363,1,3,4.14,4667582.6,548454.35,90926919.6,227.28,109.29,619.56
"VIC",146.526321411133,-38.9477729797363,1,3.01,4.13,2977500.13,372127.31,53276086.93,228.29,109.99,619.8
"VIC",146.526321411133,-38.8249015808105,1,3.01,4.01,2757936.39,376848.01,41896214.22,474.33,208.61,1453.93
"VIC",146.526321411133,-38.7839012145996,1,2.99,4.03,7763354.66,920441.72,143399884.01,407.88,183.81,1206.83
"VIC",146.421051025391,-38.7428741455078,1,2.97,3.98,21130212.29,2183275.33,471803635.56,591.18,241.91,2045.05
"VIC",147.052627563477,-38.5373840332031,1,2.13,3.35,54575.19,12176.19,432185.9,191.29,89.4,558.03
"VIC",147.105270385742,-38.4962043762207,1,2.13,3.34,58977.32,12354.13,524359.47,159.14,75,463.86
"VIC",147.210510253906,-38.4138069152832,1,2.16,3.37,27046.28,6416.08,200588.55,105.05,52.14,286.23
"VIC",147.263153076172,-38.3313064575195,1,2.17,3.41,26308.02,6426.36,184799.03,80.42,41.66,205.78
"VIC",147.368408203125,-38.2900199890137,1,2.14,3.41,45658.49,10698.57,333728.34,72.41,38.23,179.94
"VIC",147.473663330078,-38.2073783874512,1,2.11,3.4,123645.07,25926.39,1040055.37,68.48,36.57,167.15
"VIC",147.526321411133,-38.124641418457,1,2.07,3.38,393713.63,71429.83,4015348.93,71.33,37.9,175.2
"VIC",147.631576538086,-38.0832366943359,1,2.04,3.35,1170766.68,183477.75,14586623.93,76.82,40.37,191.7
"VIC",147.736831665039,-38.0418090820312,1,2.02,3.46,2812860.47,387711.34,41987664.61,75.76,39.71,190.32
"VIC",147.842102050781,-37.9588737487793,1,2.01,3.45,4736468.44,592045.39,81950129.85,78.04,40.67,197.8
"VIC",147.894729614258,-37.9588851928711,1,2.01,3.35,5591293.73,679842.65,100743138.56,90.65,46.32,235.9
"VIC",148.052627563477,-37.9173889160156,1,2,3.53,7627910,856489.05,156342479.55,77.6,40.41,197.11
"VIC",148.157897949219,-37.8758659362793,1,2,3.38,8915667.65,947285.91,200830319.77,109.09,54,297.74
"VIC",148.263153076172,-37.8343238830566,1,1.99,3.49,14052197.41,1365478.42,363414577.4,101.36,50.55,274.34
"VIC",148.368408203125,-37.8343200683594,1,1.99,3.58,14410711.21,1370551.16,387882240.49,95.68,47.99,257.35
"VIC",148.526321411133,-37.8343238830566,1,1.98,3.67,39813342.84,3127826.4,1437710061.88,85.28,43.59,223.04
"VIC",148.57893371582,-37.8343200683594,1,1.98,3.73,37882450.4,2968988.95,1380326387.88,78.05,40.5,199.56
"VIC",148.736831665039,-37.8343200683594,1,1.96,3.8,116712395.19,7423283.98,5865036373.4,73.9,38.78,185.64
"VIC",148.789474487305,-37.8343238830566,1,1.96,3.81,152710678.73,9209517.64,8344117519.06,76.3,39.85,192.86
"VIC",148.894729614258,-37.8343238830566,1,1.95,3.85,282854331.91,15243147.98,18371755497.39,75.26,39.44,189.17
"VIC",149.052627563477,-37.7927551269531,1,1.96,3.68,103753368.43,6549928.43,5349893175.36,101.92,51.42,269.29
NA,149.157897949219,-37.8343238830566,1,1.95,3.99,363065901.41,18810863.62,24974225164.56,65.31,35.23,156.86
"VIC",149.263153076172,-37.8343238830566,1,2.36,4.47,466506947.1,23069079.51,34491625770.97,61.41,33.62,143.92
"VIC",149.368423461914,-37.7927551269531,1,2.35,4.26,688531539.05,31990954.85,55783960621.57,84.74,44.69,208.2
"VIC",149.421051025391,-37.7927551269531,1,2.35,4.26,674981651.16,31523643.04,54211094310.92,84.15,44.45,206.28
"VIC",149.473663330078,-37.7927551269531,1,2.35,4.31,902070176.62,40399151.06,76848010948.2,76.13,40.94,181.55
"VIC",149.526321411133,-37.7927551269531,1,2.34,4.37,1438199091.38,60363745.92,133996525952.18,67.61,37.17,155.87
"VIC",149.631576538086,-37.751163482666,1,2.34,3.98,2078570524.09,83272154.1,205879415697.95,147.15,70.95,412.44
"VIC",149.684204101562,-37.7095489501953,1,2.33,4.21,3430108573.44,127215956.43,379793603701.54,101.8,52.73,255.38
"VIC",149.736846923828,-37.6679000854492,1,2.33,3.9,6728198762.06,220167813.44,904307857763.02,217.5,99.71,652.23
"VIC",149.736846923828,-37.6262474060059,1,2.33,3.91,6031275470.27,200162367.06,795638681524.77,211.18,97.25,629.17
"VIC",149.789474487305,-37.5845642089844,1,2.33,3.79,5400701316.91,180458864.86,709910333406.27,328.46,141.69,1073.72
"TAS",146.684204101562,-43.6484107971191,1,2.24,5.06,2775694.42,334171.86,53694574.64,73.15,38.13,186.49
"TAS",146.736831665039,-43.6484107971191,1,2.24,5.08,2363140.68,292622.82,43822322.07,73.02,38.06,186.16
"TAS",146.789474487305,-43.6484107971191,1,2.24,4.95,2786347.09,329710.41,55743475.64,83.93,42.78,221.17
"TAS",146.842086791992,-43.6484107971191,1,2.24,4.87,2977736.68,338196.89,64262537.69,83.84,42.86,219.55
"TAS",146.894729614258,-43.6484107971191,1,2.24,4.86,2574710.63,292739.01,56143112.74,84.56,43.14,222.15
"TAS",146.631576538086,-43.6103286743164,1,2.24,4.51,2245922.66,274567.61,42883444.38,109.89,54.18,302.17
"TAS",146.947372436523,-43.6103172302246,1,2.25,4.12,1739297.54,206410.92,36011639.51,84.36,43.59,215.93
"TAS",146,-43.5722198486328,1,2.25,6.1,1735600.48,247109.87,25193037.41,20.61,13.33,38.02
"TAS",146.052627563477,-43.5722198486328,1,2.26,5.89,1383952.41,203756.13,19158792.48,23.42,14.89,44.17
"TAS",146.105270385742,-43.5722198486328,1,2.25,5.72,1620823.58,230602.41,23671778.98,23.86,15.24,44.59
"TAS",146.157897949219,-43.5722198486328,1,2.25,5.73,1922397.4,262318.26,30025041.81,23.47,15.02,43.72
"TAS",146.210525512695,-43.5722198486328,1,2.24,5.56,2268563.33,296682.28,37965055.88,28.18,17.64,54.05
"TAS",146.263153076172,-43.5722198486328,1,2.24,4.93,2528128.85,319395.64,44853948.21,46.31,26.91,98.78
"TAS",146.315795898438,-43.5722198486328,1,2.24,4.11,2798583.52,341475.26,52704139.21,136.21,68.18,356.99
"TAS",146.368423461914,-43.5722198486328,1,2.24,4.05,2840821.78,341189.25,55112443.14,191.47,88.33,573.28
"TAS",146.421051025391,-43.5722198486328,1,2.24,4.05,2569110.97,310340.89,49679199.5,194.85,89.5,587.53
"TAS",146.473678588867,-43.5722198486328,1,2.24,4.37,2340992.59,285491.56,44763327.63,118.64,58.25,326.74
"TAS",146.526321411133,-43.5722198486328,1,2.25,4.57,2029176.21,252171.66,37824613.13,88.68,45.33,231.08
"TAS",146.578948974609,-43.5722198486328,1,2.25,4.52,1684988.19,213791.19,30610006.14,106.78,52.93,291.22
"TAS",146.947372436523,-43.5722198486328,1,2.25,4.13,1786900.76,210829,37345559.17,82.39,42.76,209.52
