"state","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WASouth",120.736831665039,-33.8696632385254,0.54,1.75,3.93,3398.28,1149.31,14903.31,8.48,6.39,12.46
"WASouth",120.789474487305,-33.8696632385254,0.54,1.75,3.93,3394.99,1147.55,14905.57,8.52,6.41,12.54
"WASouth",120.842094421387,-33.8696632385254,0.54,1.75,3.93,3330.75,1127.47,14602.52,8.55,6.43,12.6
"WASouth",120.894737243652,-33.8696632385254,0.54,1.75,3.93,3176.08,1081.17,13823.02,8.58,6.45,12.67
"WASouth",120.947357177734,-33.8696632385254,0.54,1.76,3.98,2931.14,1010.22,12532.94,8.25,6.25,12.02
"WASouth",121,-33.8696632385254,0.54,1.76,3.97,2637.2,925.76,10974.2,8.23,6.21,12.09
"WASouth",121.052635192871,-33.8696632385254,0.54,1.77,4.04,2331.51,835.64,9410.89,7.83,5.94,11.42
"WASouth",121.105247497559,-33.8696632385254,0.54,1.77,3.77,2240.65,808.19,8961.64,8.84,6.65,13
"WASouth",121.157897949219,-33.8696632385254,0.54,1.77,3.76,2119.05,771.26,8365.23,8.91,6.69,13.13
"WASouth",121.210510253906,-33.8696632385254,0.54,1.77,3.83,1907.41,705.12,7366.04,8.28,6.3,11.98
"WASouth",121.473670959473,-33.8696632385254,0.54,1.8,4.09,1222.65,482.4,4308.44,6.58,5.21,8.97
"WASouth",121.526313781738,-33.8696632385254,0.54,1.81,4.05,976.91,398.97,3277.36,6.63,5.25,9.05
"WASouth",121.57893371582,-33.8696632385254,0.54,1.82,3.17,798.67,336.36,2564.83,12.35,9.09,18.53
"WASouth",121.947357177734,-33.8696632385254,0.54,1.86,2.23,415.55,189.4,1202.69,56.21,33.91,110.39
"WASouth",122,-33.8696632385254,0.54,1.88,2.6,322.05,152.39,884.22,21.7,14.74,36.35
"WASouth",122.052635192871,-33.8696632385254,0.54,1.9,2.62,229.26,113.9,588.06,20.04,13.76,33.09
"WASouth",123.631576538086,-33.8696632385254,0.54,1.83,3.25,599.5,261.4,1839.22,18.33,12.42,31.17
"WASouth",123.684211730957,-33.8696632385254,0.54,1.84,3.25,564.37,248.46,1707.66,19.52,13.03,34.05
"SA",135.105255126953,-33.8696632385254,0.54,2.46,4.89,62.92,36.89,129.19,4.41,3.63,5.73
"SA",136.684204101562,-33.8696632385254,0.54,2.71,3.75,50.73,31.01,97.83,8.86,6.66,13.04
"SA",136.736831665039,-33.8696632385254,0.54,2.71,3.77,48.05,29.56,91.94,8.6,6.49,12.57
"SA",137.57893371582,-33.8696632385254,0.54,2.79,4.25,32.12,20.19,60.56,5.97,4.68,8.36
"WASouth",114.947357177734,-33.8259620666504,0.54,1.9,4.92,194.3,101.46,460.27,4.69,3.84,6.14
"WASouth",121.263160705566,-33.8259620666504,0.54,1.78,3.88,1762.34,656.86,6737.77,7.66,5.89,10.89
"WASouth",121.315773010254,-33.8259620666504,0.54,1.78,3.88,1591.16,600.94,5975.97,7.62,5.87,10.83
"WASouth",121.368408203125,-33.8259620666504,0.54,1.79,4.07,1443.41,551.78,5334.48,6.83,5.37,9.42
"WASouth",121.421051025391,-33.8259620666504,0.54,1.8,4.08,1222.36,478.97,4362.46,6.75,5.31,9.27
"WASouth",123.736839294434,-33.8259620666504,0.54,1.83,3.24,650.62,280.93,2021.72,19.83,13.2,34.69
"SA",135.052627563477,-33.8259620666504,0.54,2.46,4.97,64.41,37.67,132.66,4.7,3.81,6.26
"SA",136.789474487305,-33.8259620666504,0.54,2.72,3.78,47.1,29,90.08,8.45,6.39,12.32
"SA",136.842086791992,-33.8259620666504,0.54,2.73,3.87,44.1,27.39,83.36,7.63,5.86,10.91
"SA",137.631576538086,-33.8259620666504,0.54,2.79,4.26,31.72,19.92,59.94,5.92,4.64,8.29
"WASouth",114.947357177734,-33.7822380065918,0.54,1.9,4.92,197.83,102.94,471.07,4.69,3.84,6.14
"WASouth",123.736839294434,-33.7822380065918,0.54,1.83,3.25,671.49,288.08,2107.12,19.44,12.97,33.92
"SA",135,-33.7822418212891,0.54,2.45,5.08,65.78,38.36,136.03,4.52,3.69,5.99
"SA",137.631576538086,-33.7822418212891,0.54,2.79,4.26,31.57,19.83,59.68,5.93,4.64,8.31
"NSW",151.315795898438,-33.7822380065918,0.54,1.87,3.96,9460940.7,882627.26,274073653.55,7.82,5.92,11.44
"WASouth",114.947357177734,-33.7384948730469,0.54,1.9,4.94,198.98,103.41,474.75,4.57,3.76,5.95
"WASouth",123.789474487305,-33.7384948730469,0.54,1.83,3.52,687.45,292.66,2184.69,16.01,11.03,26.68
"SA",134.947357177734,-33.7384948730469,0.54,2.45,4.88,66.45,38.69,137.74,5.21,4.16,7.12
"SA",136.947372436523,-33.7384948730469,0.54,2.75,3.88,38.28,24.23,70.47,7.57,5.8,10.85
"SA",137,-33.7384948730469,0.54,2.77,3.9,35.13,22.49,63.68,7.39,5.68,10.56
"SA",137.052627563477,-33.7384948730469,0.54,2.79,3.91,31.51,20.48,55.96,7.22,5.57,10.27
"SA",137.105255126953,-33.7384948730469,0.54,2.82,3.93,28.17,18.57,49.08,7.11,5.49,10.08
"SA",137.157897949219,-33.7384948730469,0.54,2.83,3.9,26.15,17.36,45.18,7.59,5.79,10.98
"SA",137.684204101562,-33.7384948730469,0.54,2.82,4.26,27.75,17.7,51.4,5.96,4.66,8.36
"NSW",151.315795898438,-33.7384948730469,0.54,1.87,3.87,8882911.09,832664.6,256285452.77,8.51,6.37,12.63
"WASouth",114.947364807129,-33.6947174072266,0.54,1.89,4.99,210.04,108.35,506.27,4.43,3.66,5.72
"WASouth",123.789474487305,-33.6947288513184,0.54,1.83,2.94,701.11,296.37,2254.52,31.75,20.02,59.53
"SA",134.894729614258,-33.6947288513184,0.54,2.46,4.88,64.89,37.96,133.56,4.9,3.95,6.58
"SA",137.210525512695,-33.6947174072266,0.54,2.76,3.85,38.1,23.69,72.51,8.4,6.28,12.56
"SA",137.736846923828,-33.6947174072266,0.54,2.84,4.28,25.06,16.2,45.58,5.83,4.57,8.13
"NSW",151.368423461914,-33.6947174072266,0.54,1.87,3.99,9599153.42,880870.47,287125824.07,7.91,5.98,11.6
"WASouth",114.947357177734,-33.650936126709,0.54,1.88,4.98,227.9,116.27,557.72,4.43,3.66,5.72
"WASouth",123.842102050781,-33.650936126709,0.54,1.82,2.93,751.33,311.79,2488.64,32.91,20.59,62.47
"WASouth",123.894737243652,-33.650936126709,0.54,1.83,2.94,684.15,288.56,2212.52,32.66,20.48,61.79
"SA",137.210525512695,-33.650936126709,0.54,2.75,3.86,38.9,24,74.97,8.34,6.23,12.46
"SA",137.789474487305,-33.650936126709,0.54,2.87,4.31,22.96,15.08,40.8,5.64,4.45,7.81
"NSW",151.368423461914,-33.650936126709,0.54,1.88,4.01,8632764.84,805412.56,252089299.71,7.9,5.98,11.59
NA,114.947364807129,-33.6071128845215,0.54,1.87,4.99,255.08,128.13,637.6,4.44,3.67,5.73
"WASouth",115.157897949219,-33.6071243286133,0.54,1.85,3.82,352.51,164.99,981.86,7.26,5.53,10.55
"WASouth",115.210525512695,-33.6071128845215,0.54,1.86,3.81,311.65,148.61,845.4,7.29,5.54,10.65
"WASouth",115.263160705566,-33.6071243286133,0.54,1.87,3.74,275.95,133.97,729.91,7.61,5.74,11.23
"WASouth",115.315788269043,-33.6071128845215,0.54,1.88,3.75,233.04,115.81,596.93,7.6,5.73,11.22
"WASouth",115.368423461914,-33.6071128845215,0.54,1.89,3.76,214.19,107.22,544.16,7.51,5.68,11.07
"WASouth",123.947364807129,-33.6071243286133,0.54,1.83,2.94,689.07,290.08,2235.32,33.08,20.7,62.74
"SA",134.842102050781,-33.6071128845215,0.54,2.49,4.79,52.35,31.56,103.34,4.8,3.9,6.37
"SA",137.263153076172,-33.6071243286133,0.54,2.75,3.87,38.98,23.83,76.44,8.18,6.12,12.21
"SA",137.842102050781,-33.6071128845215,0.54,2.89,4.33,20.88,13.94,36.19,5.49,4.36,7.55
"NSW",151.368423461914,-33.6071128845215,0.54,1.88,3.91,7638835.16,729967.96,214840925.5,8.38,6.28,12.44
"WASouth",114.947364807129,-33.5632781982422,0.54,1.86,5.16,291.94,144,748.13,4.16,3.47,5.32
"WASouth",115.105262756348,-33.5632781982422,0.54,1.85,3.83,373.24,173.41,1050.02,7.14,5.46,10.32
"WASouth",115.421051025391,-33.563289642334,0.54,1.88,3.96,237.88,116.95,620.54,7.15,5.45,10.41
"WASouth",124,-33.563289642334,0.54,1.83,3.28,661.89,281.82,2107.96,22.46,14.77,39.85
"SA",134.842102050781,-33.5632781982422,0.54,2.5,4.89,49.26,29.94,96.15,4.2,3.5,5.37
"SA",137.263153076172,-33.563289642334,0.54,2.75,3.87,38.55,23.56,75.68,8.14,6.09,12.14
"SA",137.894729614258,-33.563289642334,0.54,3.57,5.01,19.47,13.15,33.21,5.38,4.28,7.35
"NSW",151.368423461914,-33.563289642334,0.54,1.88,3.75,6409155.19,633430.47,171052841.13,9.54,7,14.6
"WASouth",115,-33.5194358825684,0.54,1.85,4.65,352.98,167.51,958.81,5.02,4.08,6.63
"WASouth",115.052635192871,-33.5194358825684,0.54,1.85,3.87,350.83,165.58,962.8,7.43,5.7,10.67
"WASouth",115.473670959473,-33.5194358825684,0.54,1.88,3.97,226.63,111.69,590.38,7.1,5.41,10.31
"WASouth",124,-33.5194358825684,0.54,1.83,3.06,635.87,272.98,1999.83,23.64,15.13,43.97
"SA",134.842086791992,-33.5194358825684,0.54,2.5,4.89,47.83,29.2,92.82,4.2,3.5,5.37
"SA",137.315795898438,-33.5194358825684,0.54,2.77,3.87,36,22.19,69.83,8.29,6.18,12.43
"SA",137.894729614258,-33.5194358825684,0.54,3.57,5.02,19.5,13.17,33.25,5.38,4.28,7.35
"NSW",151.421051025391,-33.5194358825684,0.54,1.89,3.76,4018258.19,424047.81,97909392.25,9.47,6.96,14.48
"WASouth",115.526313781738,-33.4755554199219,0.54,1.87,4.08,258.66,124.5,697.81,6.75,5.18,9.73
"WASouth",124,-33.4755554199219,0.54,1.83,2.96,610.87,263.86,1904.51,25.82,16.23,49.46
"SA",134.842086791992,-33.4755554199219,0.54,2.51,4.78,46.77,28.65,90.28,4.31,3.59,5.53
"SA",137.315795898438,-33.4755554199219,0.54,2.77,3.87,34.95,21.63,67.48,8.29,6.18,12.44
"SA",137.894729614258,-33.4755554199219,0.54,3.57,5.02,19.44,13.14,33.11,5.37,4.28,7.34
"NSW",151.473678588867,-33.4755554199219,0.54,1.9,3.81,1963426.57,231313.43,40816336.85,9.4,6.91,14.38
"WASouth",115.526313781738,-33.4316558837891,0.54,1.86,4.07,313.88,147.41,875.21,6.85,5.25,9.91
"WASouth",124,-33.4316558837891,0.54,1.84,2.88,576.64,251.28,1775.32,27.51,17.07,53.79
"SA",134.842086791992,-33.4316558837891,0.54,2.51,4.78,45.8,28.15,87.98,4.23,3.53,5.39
"SA",137.368423461914,-33.4316558837891,0.54,3.3,4.39,30.85,19.44,58.05,8.11,6.07,12.12
"SA",137.894729614258,-33.4316558837891,0.54,3.57,5.02,19.37,13.1,32.94,5.36,4.27,7.32
"NSW",151.473678588867,-33.4316558837891,0.54,1.91,3.82,901576.35,121808.2,15233624.51,9.31,6.85,14.23
"WASouth",115.578948974609,-33.3877182006836,0.54,1.85,4.17,333.78,155.48,941.11,6.39,4.95,9.11
"WASouth",124.052635192871,-33.3877296447754,0.54,1.85,2.87,489.22,218.57,1453.82,28.76,17.77,56.49
"SA",134.789474487305,-33.3877296447754,0.54,2.83,5.09,47.96,29.33,92.76,4.28,3.57,5.47
"SA",137.421051025391,-33.3877296447754,0.54,3.35,4.41,25.29,16.45,45.43,7.91,5.94,11.74
"SA",137.842102050781,-33.3877182006836,0.54,3.57,5.01,19.52,13.2,33.17,5.42,4.32,7.41
"NSW",151.473678588867,-33.3877182006836,0.54,1.91,3.91,629016.91,90307.39,9708047.27,8.78,6.49,13.36
"WASouth",115.57893371582,-33.3437843322754,0.54,1.85,4.17,349.9,162.34,990.81,6.4,4.95,9.12
"WASouth",124.052635192871,-33.3437843322754,0.54,1.85,2.88,447.71,203.08,1301.15,28.33,17.56,55.36
"SA",134.789474487305,-33.3437843322754,0.54,2.84,5.32,46.34,28.48,88.99,3.99,3.34,5.04
"SA",137.421051025391,-33.3437843322754,0.54,3.35,4.42,24.4,15.97,43.47,7.83,5.89,11.59
"SA",137.842086791992,-33.3437843322754,0.54,3.57,5.01,19.24,13.05,32.6,5.4,4.3,7.37
"NSW",151.473678588867,-33.3437843322754,0.54,1.92,3.61,420987.29,64553.4,5896161.38,11.06,7.83,17.96
"WASouth",124.052635192871,-33.2998161315918,0.54,1.85,2.89,454.1,206.02,1318.14,27.88,17.34,54.19
"SA",134.736831665039,-33.2998161315918,0.54,2.83,5.31,49.24,30.03,95.51,4.02,3.37,5.09
"SA",137.421051025391,-33.2998161315918,0.54,3.36,4.42,23.85,15.67,42.25,7.79,5.87,11.53
"SA",137.789474487305,-33.2998161315918,0.54,3.58,4.63,19.11,13,32.21,7.28,5.53,10.67
"NSW",151.473678588867,-33.2998161315918,0.54,1.92,3.62,295413.78,47914.86,3812335.81,10.89,7.72,17.66
"WASouth",115.631576538086,-33.2558288574219,0.54,1.86,4.37,306.06,144.66,844.69,5.7,4.51,7.84
"WASouth",124.052635192871,-33.2558288574219,0.54,1.85,2.92,475.58,214.96,1386.02,24.87,15.77,46.96
"SA",134.631576538086,-33.2558288574219,0.54,2.81,5.27,54.38,32.77,107.2,4.35,3.59,5.62
"SA",134.684204101562,-33.2558288574219,0.54,2.82,5.28,50.75,30.84,98.88,4.38,3.61,5.68
"SA",137.421051025391,-33.2558288574219,0.54,3.36,4.42,23.53,15.49,41.56,7.8,5.87,11.55
"SA",137.789474487305,-33.2558288574219,0.54,3.57,4.63,19.41,13.17,32.8,7.3,5.54,10.71
"NSW",151.473678588867,-33.2558288574219,0.54,1.92,3.64,286775.73,46354.78,3735233.31,10.68,7.59,17.27
"NSW",151.526321411133,-33.2558288574219,0.54,1.92,3.85,260087.93,43014.13,3263864.04,9.52,6.9,14.93
"NSW",151.57893371582,-33.2558288574219,0.54,1.85,3.78,445604.03,67888.78,6291440.67,9.65,6.98,15.16
"WASouth",115.631576538086,-33.2118148803711,0.54,1.85,4.37,342.82,159.91,962.46,5.73,4.53,7.89
"WASouth",124.105262756348,-33.2118148803711,0.54,1.86,2.84,393.42,183.31,1097.55,27.54,17.3,52.52
"SA",134.526321411133,-33.2118148803711,0.54,2.81,4.88,57.1,34.23,113.27,5.54,4.42,7.52
"SA",134.57893371582,-33.2118148803711,0.54,2.82,4.62,52.47,31.8,102.57,6.26,4.91,8.7
"SA",137.421051025391,-33.2118148803711,0.54,3.36,4.42,23.43,15.43,41.35,7.8,5.87,11.55
"SA",137.789474487305,-33.2118148803711,0.54,3.56,4.63,19.89,13.45,33.83,7.34,5.57,10.78
"NSW",151.631576538086,-33.2118148803711,0.54,1.85,3.82,651125.42,93288.77,10061367.27,9.63,6.96,15.17
"WASouth",115.631576538086,-33.167781829834,0.54,1.84,4.36,379.98,175.09,1084,5.76,4.56,7.94
"WASouth",124.105262756348,-33.167781829834,0.54,1.86,2.86,400.88,186.89,1116.06,26.14,16.54,49.36
"SA",134.315795898438,-33.167781829834,0.54,2.79,5.24,61.93,36.81,124.16,4.93,3.99,6.6
"SA",134.368423461914,-33.167781829834,0.54,2.8,4.8,60.3,35.93,120.58,6.08,4.78,8.47
"SA",134.421051025391,-33.167781829834,0.54,2.8,4.81,59.06,35.25,117.86,6.01,4.73,8.35
"SA",134.473678588867,-33.167781829834,0.54,2.81,4.87,56.2,33.74,111.27,5.72,4.53,7.84
"SA",137.473678588867,-33.1677703857422,0.54,3.37,4.42,22.77,15.08,39.84,7.81,5.88,11.59
"SA",137.842102050781,-33.1677703857422,0.54,3.57,4.63,19.81,13.41,33.62,7.3,5.54,10.7
"SA",137.894729614258,-33.167781829834,0.54,3.58,4.64,18.94,12.89,31.89,7.14,5.44,10.41
"SA",137.947372436523,-33.1677703857422,0.54,3.59,4.66,18.26,12.49,30.52,6.98,5.33,10.13
"NSW",151.684204101562,-33.167781829834,0.54,1.84,3.81,1254992.84,159381.14,23328025.36,9.73,7.03,15.33
"WASouth",115.631576538086,-33.1237258911133,0.54,1.84,4.44,402.99,184.36,1160.66,5.54,4.42,7.52
"WASouth",124.157897949219,-33.1237258911133,0.54,1.85,2.87,448.12,203.95,1294.39,24.32,15.57,45.16
"SA",134.263153076172,-33.1237258911133,0.54,2.82,5.35,50.76,30.95,98.31,4.86,3.93,6.5
"SA",137.473678588867,-33.1237258911133,0.54,3.37,4.42,22.71,15.05,39.71,7.84,5.89,11.64
"SA",137.526321411133,-33.1237258911133,0.54,3.38,4.43,22.09,14.71,38.34,7.77,5.85,11.52
"NSW",151.684204101562,-33.1237258911133,0.54,1.84,3.69,1180822.82,150094.87,22026815.6,10.84,7.67,17.63
"WASouth",115.631576538086,-33.079647064209,0.54,1.84,4.44,399.01,182.92,1145.49,5.52,4.41,7.5
"WASouth",124.210525512695,-33.079647064209,0.54,1.86,2.89,417.04,191.5,1190.42,21.34,14.01,38.09
"SA",134.210510253906,-33.079647064209,0.54,2.82,5.43,50.42,30.81,97.36,4.54,3.71,5.98
"SA",134.263153076172,-33.079647064209,0.54,2.84,5.36,45.67,28.25,86.74,4.79,3.88,6.38
"SA",137.578948974609,-33.079647064209,0.54,3.39,4.43,20.88,14.04,35.75,7.76,5.84,11.52
"SA",138,-33.079647064209,0.54,3.59,4.67,18.4,12.56,30.87,6.89,5.28,9.97
"NSW",151.684204101562,-33.079647064209,0.54,1.84,3.81,1027962.62,132969.3,18738741.17,9.59,6.88,15.35
"WASouth",115.631576538086,-33.0355453491211,0.54,1.84,4.45,374.67,173.21,1063.35,5.48,4.38,7.42
"WASouth",124.210525512695,-33.0355453491211,0.54,1.86,2.91,397.01,184,1117.63,20.46,13.52,36.22
"WASouth",124.263160705566,-33.0355453491211,0.54,1.87,2.9,365.84,170.83,1021.01,20.51,13.54,36.34
"SA",134.157897949219,-33.0355453491211,0.54,2.85,5.58,44.32,27.52,83.78,4.29,3.53,5.6
"SA",137.684204101562,-33.0355453491211,0.54,3.4,4.45,20.67,13.91,35.37,7.59,5.73,11.23
"SA",137.736831665039,-33.0355453491211,0.54,3.4,4.46,20.71,13.93,35.45,7.5,5.67,11.06
"SA",138,-33.0355453491211,0.54,3.58,4.67,18.79,12.78,31.67,6.91,5.29,10
"NSW",151.684204101562,-33.0355453491211,0.54,1.84,3.83,775330.05,104836.85,13250560.19,9.42,6.78,15.03
"NSW",151.736831665039,-33.0355453491211,0.54,1.84,3.82,947402.03,123402.4,17153179.98,9.52,6.84,15.2
"WASouth",115.631576538086,-32.9914245605469,0.54,1.57,4.23,352.33,164.14,989.76,5.22,4.2,7.02
"WASouth",124.315788269043,-32.9914245605469,0.54,1.87,2.91,349.98,164.35,969.38,18.8,12.65,32.37
"WASouth",124.368423461914,-32.9914245605469,0.54,1.88,3.1,316.03,150.63,857.32,15.89,10.89,26.71
"SA",134.157897949219,-32.9914245605469,0.54,2.87,5.5,39.23,24.74,72.65,4.43,3.63,5.8
"SA",137.947372436523,-32.9914245605469,0.54,3.57,4.66,19.67,13.29,33.48,7.06,5.39,10.26
"NSW",151.789474487305,-32.9914245605469,0.54,1.84,3.9,1247029.48,154572.49,24355996.87,8.63,6.28,13.54
"WASouth",115.631576538086,-32.9472770690918,0.54,1.58,4.32,338.16,158.5,941.91,4.9,3.98,6.5
"WASouth",124.421051025391,-32.9472770690918,0.54,1.89,3.1,284.06,137.46,754.48,15.7,10.78,26.34
"WASouth",124.473686218262,-32.9472770690918,0.54,1.89,3.09,262.14,128.33,685.09,15.01,10.41,24.81
"WASouth",124.526313781738,-32.9472770690918,0.54,1.9,3.09,248.48,122.69,641.46,15.02,10.41,24.83
"WASouth",124.578948974609,-32.9472770690918,0.54,1.9,3.29,236.69,117.73,604.7,12.94,9.11,21.02
"WASouth",124.631576538086,-32.9472770690918,0.54,1.9,3.29,229.3,114.6,581.94,12.99,9.13,21.14
"WASouth",124.684211730957,-32.9472770690918,0.54,1.9,3.39,229.28,114.61,581.66,12.38,8.73,20.07
"WASouth",124.736839294434,-32.9472770690918,0.54,1.9,3.49,237.37,118,606.93,11.77,8.34,18.98
"SA",134.157897949219,-32.9472770690918,0.54,2.88,5.51,36.86,23.43,67.5,4.4,3.62,5.75
"SA",137.842102050781,-32.947265625,0.54,3.4,4.48,20.68,13.88,35.55,7.25,5.52,10.57
"SA",137.894729614258,-32.9472770690918,0.54,3.56,4.65,20.49,13.76,35.19,7.15,5.45,10.4
"NSW",151.789474487305,-32.9472770690918,0.54,1.84,3.91,976168.83,125098.41,18216666.2,8.54,6.22,13.38
"WASouth",115.631576538086,-32.9031105041504,0.54,1.58,4.32,342.5,160.52,953.31,4.89,3.97,6.48
"WASouth",124.789474487305,-32.9031105041504,0.54,1.9,3.59,250.88,123.67,649.26,11.06,7.89,17.69
"WASouth",124.842102050781,-32.9031105041504,0.54,1.9,3.68,243.47,120.48,626.76,10.49,7.53,16.68
"SA",134.105270385742,-32.9030990600586,0.54,2.88,5.46,36.04,22.96,65.82,4.36,3.6,5.65
"SA",137.842102050781,-32.9030990600586,0.54,3.39,4.49,21.03,14.07,36.31,7.2,5.49,10.47
"SA",137.894729614258,-32.9031105041504,0.54,3.39,4.5,20.92,14.01,36.08,7.11,5.43,10.31
NA,115.578948974609,-32.8589096069336,0.54,1.57,4.37,393.5,182.17,1110.67,4.76,3.88,6.26
"WASouth",124.894737243652,-32.8589210510254,0.54,1.88,3.34,292.45,140.74,783.22,12.94,9.13,20.91
"SA",134.105270385742,-32.8589096069336,0.54,2.9,5.26,34.02,21.82,61.6,4.34,3.6,5.57
"SA",137.842102050781,-32.8589096069336,0.54,3.39,4.49,21.35,14.26,36.92,7.13,5.45,10.33
"SA",137.894729614258,-32.8589210510254,0.54,3.39,4.5,21.18,14.17,36.57,7.08,5.41,10.25
"NSW",151.842102050781,-32.8589210510254,0.54,1.85,3.66,483752.68,67780,8025056.31,10.19,7.22,16.65
"NSW",151.894729614258,-32.8589210510254,0.54,1.85,3.66,637376.37,86485.48,11006804.04,10.23,7.24,16.73
"NSW",151.947372436523,-32.8589210510254,0.54,1.84,3.92,1001066.5,127364.22,18914705.81,8.35,6.11,13.02
"WASouth",115.578948974609,-32.8147010803223,0.54,1.57,4.37,390.71,181.27,1098.95,4.76,3.89,6.26
"WASouth",124.947364807129,-32.8147125244141,0.54,1.88,3.29,290.89,139.85,780.79,12.96,9.19,20.72
"SA",134.105270385742,-32.8147125244141,0.54,2.9,5.34,33.4,21.47,60.3,4.28,3.56,5.5
"SA",137.842102050781,-32.8147010803223,0.54,3.39,4.49,21.37,14.28,36.94,7.17,5.48,10.4
"SA",137.894729614258,-32.8147125244141,0.54,3.39,4.5,21.22,14.2,36.61,7.12,5.44,10.31
"NSW",152,-32.8147125244141,0.54,1.9,4.16,1415626.03,171970.34,28475468.8,7.26,5.43,10.94
"NSW",152.052627563477,-32.8147125244141,0.54,1.9,3.88,1392573.79,170089.92,27746456.19,8.71,6.34,13.69
"NSW",152.105270385742,-32.8147125244141,0.54,1.9,4.21,1724196.17,205452.63,35434266.4,6.79,5.14,10.06
"WASouth",115.578948974609,-32.7704658508301,0.54,1.57,4.57,376.48,175.94,1047.41,4.37,3.61,5.66
"WASouth",125,-32.7704772949219,0.54,1.89,3.59,259.1,126.47,681.26,10.28,7.47,15.93
"WASouth",125.052635192871,-32.7704772949219,0.54,1.9,3.7,252.78,123.5,664.48,9.86,7.2,15.23
NA,125.105262756348,-32.7704772949219,0.54,1.89,3.8,263.64,127.62,702.99,9.35,6.87,14.29
"SA",134.052627563477,-32.7704772949219,0.54,2.9,5.32,33.77,21.67,61.11,4.33,3.59,5.56
"SA",137.789474487305,-32.7704772949219,0.54,3.39,4.48,21.37,14.3,36.84,7.27,5.54,10.56
"SA",137.894729614258,-32.7704772949219,0.54,3.39,4.49,21.29,14.24,36.73,7.14,5.45,10.34
"NSW",152.157897949219,-32.7704772949219,0.54,1.9,4.21,1649653.64,200074.25,32844104.29,6.83,5.17,10.13
"WASouth",115.578948974609,-32.7262115478516,0.54,1.58,4.6,341.75,162.35,928.31,4.26,3.54,5.49
"WASouth",125.157897949219,-32.7262229919434,0.54,1.89,3.59,280.73,134.2,763.01,10.47,7.63,16.16
"SA",134.052627563477,-32.7262229919434,0.54,2.91,4.28,32,20.69,57.31,7.9,6.05,11.33
"SA",137.789474487305,-32.7262229919434,0.54,3.39,4.48,21.46,14.35,37.06,7.28,5.55,10.58
"WASouth",115.578948974609,-32.6819343566895,0.54,1.58,4.62,333.49,159.01,901.23,4.18,3.47,5.36
"WASouth",125.210525512695,-32.6819458007812,0.54,1.89,3.31,262.89,126.56,708.27,12.66,9.05,19.99
"SA",134.105270385742,-32.6819343566895,0.54,2.94,4.32,28.12,18.49,49.25,7.37,5.7,10.43
"SA",134.157897949219,-32.6819458007812,0.54,2.97,4.36,24.47,16.38,41.79,6.97,5.43,9.75
"SA",134.210525512695,-32.6819343566895,0.54,3.01,4.4,20.85,14.27,34.57,6.58,5.17,9.1
"SA",137.789474487305,-32.6819458007812,0.54,3.39,4.48,21.57,14.41,37.28,7.29,5.56,10.6
"SA",137.842102050781,-32.6819343566895,0.54,3.39,4.49,21.29,14.25,36.68,7.23,5.52,10.48
"NSW",152.210525512695,-32.6819343566895,0.54,1.9,3.87,1548114.29,190254.13,30182439.33,8.99,6.5,14.25
"WASouth",115.578948974609,-32.6376342773438,0.54,1.71,4.77,364,171.28,1002.16,4.14,3.45,5.3
"WASouth",125.263160705566,-32.6376457214355,0.54,1.9,3.62,251.68,121.85,672.92,10.17,7.44,15.59
"WASouth",125.315788269043,-32.6376457214355,0.54,1.9,3.74,247.67,120.04,661.52,9.5,7,14.43
"WASouth",125.368423461914,-32.6376457214355,0.54,1.89,3.81,258.76,124.6,697.51,9.3,6.87,14.11
"WASouth",125.421051025391,-32.6376457214355,0.54,1.89,3.8,277.77,132.41,759.43,9.36,6.91,14.22
NA,125.473686218262,-32.6376457214355,0.54,1.88,3.88,301.61,142.17,837.33,9.05,6.71,13.66
"SA",134.210525512695,-32.6376342773438,0.54,3.01,4.41,20.53,14.09,33.92,6.56,5.16,9.07
"SA",137.842102050781,-32.6376457214355,0.54,3.39,4.49,21.38,14.3,36.88,7.23,5.52,10.49
"NSW",152.210525512695,-32.6376457214355,0.54,1.9,3.89,1553025.09,190467.93,30394331.31,8.85,6.41,13.98
"NSW",152.263153076172,-32.6376457214355,0.54,1.9,3.88,1368160.91,171575.04,25888963.76,8.87,6.42,14.01
"WASouth",115.631576538086,-32.5933265686035,0.54,1.74,4.7,260.03,126.98,683.08,4.12,3.43,5.28
"WASouth",125.526313781738,-32.5933265686035,0.54,1.87,3.71,338.06,157.34,953.87,9.79,7.21,14.87
"SA",134.210525512695,-32.5933151245117,0.54,3.02,4.42,20.14,13.86,33.16,6.5,5.11,8.97
"NSW",152.315795898438,-32.5933151245117,0.54,1.9,3.92,2005982.44,239134.29,40648447.67,8.26,6.07,12.76
"WASouth",115.684211730957,-32.5489845275879,0.54,1.6,4.58,206.79,103.91,522.87,4.01,3.35,5.11
"WASouth",125.578948974609,-32.5489845275879,0.54,1.87,3.4,358.84,165.67,1023.71,12.32,8.83,19.38
"SA",133.894729614258,-32.5489845275879,0.54,2.88,5.23,36.09,22.98,65.95,4.75,3.88,6.25
